fid	x	y
house_24677	717743.2970792357	3877775.0533691454
house_24678	717753.296303688	3877774.9288285812
house_24679	717763.2860430125	3877774.7547621946
house_24680	717772.6237046049	3877771.175924955
house_24681	717781.9613661973	3877767.5970877153
house_24682	717791.3999190641	3877764.3518883972
house_24683	717801.1560280193	3877762.1568170874
house_24684	717811.004191625	3877763.3738284456
house_24685	717820.0721027971	3877767.526648599
house_24686	717828.7284802034	3877772.4576919745
house_24687	717838.1711022672	3877775.604661436
house_24688	717846.7097666162	3877780.8095832546
house_24689	717855.4823766283	3877785.526103873
house_24690	717865.059461552	3877788.010445877
house_24691	717875.0565995299	3877788.249678503
house_24692	717884.077216049	3877784.166653287
house_24693	717889.5211341816	3877776.19697837
house_24694	717892.2352711512	3877766.5723505584
house_24695	717892.721437089	3877756.680171049
house_24696	717658.7447617436	3877804.345932241
house_24697	717667.1963464558	3877808.658924403
house_24698	717677.1865063764	3877809.1024385095
house_24699	717687.1766662969	3877809.5459526153
house_24700	717695.9711373819	3877813.356675522
house_24701	717697.2999878022	3877823.2679900946
house_24702	717697.3813576157	3877833.2475926
house_24703	717697.1423096004	3877843.244734994
house_24704	717701.8351385912	3877851.8499311833
house_24705	717651.5625644688	3877804.7444489
house_24706	717644.9460533578	3877812.2102445746
house_24707	717640.0818119638	3877820.9474727195
house_24708	717636.6821722301	3877830.3327979594
house_24709	717634.8576060607	3877840.144427261
house_24710	717633.3103437237	3877850.024001101
house_24711	717629.909446023	3877859.417942139
house_24712	717626.3384757172	3877868.743173869
house_24713	717619.9096506733	3877876.402821939
house_24714	717612.0289328247	3877882.0913230865
house_24715	717602.8073134667	3877885.959363471
house_24716	717593.0550971803	3877887.9616465983
house_24717	717583.1780590842	3877889.525014261
house_24718	717573.2154613739	3877889.8045122465
house_24719	717563.2183157465	3877889.5655994904
house_24720	717553.4917484578	3877887.631964795
house_24721	717544.8526722419	3877882.6353762434
house_24722	704971.286624689	3879867.930862953
house_24723	704981.2859937977	3879867.8185356287
house_24724	704991.2853629064	3879867.706208304
house_24725	705001.2847320151	3879867.59388098
house_24726	705011.2841011238	3879867.4815536556
house_24727	705024.2973176407	3879872.316684233
house_24728	705025.2801255215	3879882.2682714765
house_24729	705026.2629334021	3879892.2198587204
house_24730	705023.2020356564	3879862.3774914425
house_24731	705021.9942795685	3879852.450693105
house_24732	705020.7865234808	3879842.5238947673
house_24733	705019.5787673929	3879832.59709643
house_24734	705018.371011305	3879822.6702980925
house_24735	705017.1632552173	3879812.743499755
house_24736	705015.7781020522	3879802.848006595
house_24737	705013.515163409	3879793.107415817
house_24738	705011.2522247661	3879783.3668250395
house_24739	705008.9892861231	3879773.626234262
house_24740	705006.7263474801	3879763.885643484
house_24741	705005.0352399092	3879754.071289779
house_24742	705004.7522721367	3879744.075294119
house_24743	705004.7514425006	3879734.0827209246
house_24744	705005.2768034355	3879724.0965306656
house_24745	705005.8021643703	3879714.1103404067
house_24746	705006.3275253052	3879704.1241501477
house_24747	705006.8528862401	3879694.1379598887
house_24748	705005.4611257787	3879684.2679123604
house_24749	705003.7340681325	3879674.4181777504
house_24750	705002.0070104862	3879664.5684431405
house_24751	704999.0109673383	3879655.065174242
house_24752	704995.49305827	3879645.7043881756
house_24753	704991.9751492017	3879636.343602109
house_24754	704988.4572401334	3879626.982816042
house_24755	704984.9393310652	3879617.622029975
house_24756	704981.4214219969	3879608.2612439087
house_24757	704977.9035129286	3879598.900457842
house_24758	704974.3856038604	3879589.539671775
house_24759	704970.8676947921	3879580.178885708
house_24760	704967.3497857238	3879570.8180996417
house_24761	704963.8318766556	3879561.457313575
house_24762	704960.3139675873	3879552.096527508
house_24763	704956.796058519	3879542.735741441
house_24764	704950.976073971	3879534.8543469054
house_24765	705028.0388258923	3879910.1679771617
house_24766	705029.22279839	3879920.0933610415
house_24767	705030.8361585207	3879929.962356385
house_24768	705032.4495186514	3879939.831351728
house_24769	705034.0628787822	3879949.7003470715
house_24770	705035.6762389129	3879959.569342415
house_24771	705037.2895990435	3879969.4383377586
house_24772	705039.6958097889	3879979.1444155048
house_24773	705042.1046885218	3879988.849945024
house_24774	705044.8391093112	3879998.4346425156
house_24775	705049.3460247476	3880007.3614399955
house_24776	705053.852940184	3880016.2882374753
house_24777	705058.3598556203	3880025.2150349556
house_24778	705064.1349631333	3880033.3771464503
house_24779	705069.9263023742	3880041.5294706463
house_24780	705076.2810835551	3880049.2446473753
house_24781	705082.73868305	3880056.8800523262
house_24782	705089.196282545	3880064.515457277
house_24783	705095.65388204	3880072.150862228
house_24784	705101.2882109893	3880080.3629014506
house_24785	705106.256977432	3880089.0411132504
house_24786	705111.2257438748	3880097.71932505
house_24787	705116.1945103175	3880106.3975368496
house_24788	705121.1632767603	3880115.075748649
house_24789	705126.132043203	3880123.7539604483
house_24790	705131.1008096457	3880132.432172248
house_24791	705136.0695760885	3880141.1103840475
house_24792	705141.0383425312	3880149.788595847
house_24793	705146.0071089739	3880158.4668076467
house_24794	705153.3170697015	3880165.1736409664
house_24795	705161.022629647	3880171.547364048
house_24796	705168.899772406	3880177.6830086424
house_24797	705177.3835520553	3880182.976918621
house_24798	705185.8673317046	3880188.2708286
house_24799	705194.3511113538	3880193.5647385786
house_24800	705197.6787028168	3880202.4049232583
house_24801	717359.9654134224	3880294.6729173386
house_24802	717364.6327486022	3880303.516897343
house_24803	717369.3000837821	3880312.3608773476
house_24804	717376.5345199871	3880325.7213680074
house_24805	717381.4865270536	3880334.409154032
house_24806	717386.4385341203	3880343.096940057
house_24807	719183.7662328925	3877919.978625999
house_24808	719175.1856265718	3877914.8431420713
house_24809	719165.8828866731	3877911.2697469164
house_24810	719156.040869189	3877909.788287235
house_24811	719146.5425718217	3877910.440887677
house_24812	719139.3814019705	3877917.0321154078
house_24813	719191.7921410707	3877925.869808221
house_24814	719199.2633511066	3877932.516688737
house_24815	719206.7345611424	3877939.1635692534
house_24816	719214.2057711782	3877945.81044977
house_24817	719220.6896692595	3877953.3792943023
house_24818	719226.8101657804	3877961.28748767
house_24819	719232.9306623013	3877969.1956810374
house_24820	719239.9123220992	3877976.2962900004
house_24821	719247.4116078576	3877982.911478064
house_24822	719254.910893616	3877989.526666127
house_24823	719262.4101793744	3877996.1418541907
house_24824	719270.5402503915	3878001.8700545616
house_24825	719279.2505371055	3878006.7823763504
house_24826	719287.9608238195	3878011.6946981396
house_24827	719296.6711105335	3878016.6070199287
house_24828	719306.3009692134	3878016.272398118
house_24829	719316.1626601832	3878014.6149750534
house_24830	719325.5154667511	3878012.4025196475
house_24831	719328.0205701799	3878002.7213804163
house_24832	719330.5256736086	3877993.0402411856
house_24833	719333.0307770375	3877983.3591019544
house_24834	719330.0271424385	3877974.316733019
house_24835	719325.3731296421	3877965.4657350588
house_24836	719320.7191168458	3877956.6147370986
house_24837	719320.8779611535	3877947.0213745185
house_24838	719322.6486536886	3877937.179390575
house_24839	719324.4193462237	3877927.3374066316
house_24840	719333.538524301	3877924.222984631
house_24841	719343.1863656576	3877921.592555548
house_24842	719352.8342070141	3877918.9621264655
house_24843	719357.8803908494	3877910.5894569443
house_24844	719362.5497273756	3877901.7465334227
house_24845	719367.2190639019	3877892.9036099017
house_24846	719370.1573898939	3877883.635848988
house_24847	719370.1125982315	3877873.635949303
house_24848	719370.0678065693	3877863.636049618
house_24849	719372.7343230109	3877854.37934934
house_24850	719377.871893554	3877845.7999922014
house_24851	719383.0094640971	3877837.2206350625
house_24852	719388.1470346402	3877828.6412779237
house_24853	719392.4254762055	3877819.7517130836
house_24854	719393.9539696337	3877809.8692180626
house_24855	719395.4824630618	3877799.9867230416
house_24856	719397.0109564898	3877790.1042280206
house_24857	719398.539449918	3877780.2217329997
house_24858	719400.0679433461	3877770.3392379787
house_24859	719401.5964367742	3877760.4567429572
house_24860	719403.1249302023	3877750.5742479363
house_24861	719409.504722007	3877746.75341289
house_24862	719419.4819714993	3877747.4275735286
house_24863	719429.4592209917	3877748.101734168
house_24864	719436.8672791077	3877753.4432315077
house_24865	719442.7738096496	3877761.51248779
house_24866	719448.6803401916	3877769.581744073
house_24867	719454.5868707335	3877777.651000356
house_24868	719459.7810294699	3877786.1396745634
house_24869	719463.9712105581	3877795.2194533297
house_24870	719468.1613916464	3877804.2992320964
house_24871	719475.4759600793	3877808.286794467
house_24872	719485.468828166	3877807.909186996
house_24873	719494.5295442602	3877804.3202219023
house_24874	719503.171544141	3877799.288737225
house_24875	719511.8135440218	3877794.257252547
house_24876	719520.338837966	3877789.0445975414
house_24877	719528.4932524599	3877783.256201886
house_24878	719536.6476669537	3877777.4678062308
house_24879	719544.8020814477	3877771.6794105754
house_24880	719554.3829764723	3877769.821458536
house_24881	719564.3517946639	3877769.032368008
house_24882	719574.3187609009	3877768.2335248683
house_24883	719583.8829170498	3877765.313436315
house_24884	719593.4470731987	3877762.3933477616
house_24885	719602.0328566353	3877757.8960437006
house_24886	719608.8979275156	3877750.6248125937
house_24887	719615.762998396	3877743.353581487
house_24888	719622.6280692762	3877736.0823503803
house_24889	719625.4607751977	3877727.0366304982
house_24890	719626.1845670639	3877717.062858627
house_24891	719626.90835893	3877707.089086756
house_24892	719628.073548862	3877697.3300950653
house_24893	719635.4749782188	3877690.6055992865
house_24894	719642.8764075756	3877683.881103508
house_24895	719650.674141097	3877677.7515113354
house_24896	719659.7310172128	3877673.5120544103
house_24897	719668.7878933287	3877669.2725974848
house_24898	719677.8447694445	3877665.0331405597
house_24899	719687.6784096814	3877663.510374815
house_24900	719697.6074654286	3877662.3213197407
house_24901	719707.5365211758	3877661.1322646663
house_24902	719717.3449114342	3877660.4523128546
house_24903	719725.6840737568	3877665.9712232323
house_24904	719734.0232360794	3877671.4901336096
house_24905	719742.362398402	3877677.0090439874
house_24906	719744.8016570187	3877686.552590304
house_24907	719746.8972914604	3877696.3305408196
house_24908	719748.9929259021	3877706.108491335
house_24909	719751.7287641631	3877715.721297833
house_24910	719754.624443763	3877725.292872398
house_24911	719757.5201233631	3877734.864446963
house_24912	719752.4159096571	3877742.394091916
house_24913	719745.2871357353	3877749.4069787944
house_24914	719738.1583618135	3877756.419865673
house_24915	719731.0295878918	3877763.4327525515
house_24916	719724.0035868643	3877770.464379491
house_24917	719728.1983384057	3877779.5420476664
house_24918	719732.3930899472	3877788.619715842
house_24919	719738.2227634653	3877796.705281805
house_24920	719744.3378837229	3877804.617633177
house_24921	719750.4530039805	3877812.529984549
house_24922	719743.7975721969	3877819.326020756
house_24923	719736.402396751	3877826.057393582
house_24924	719730.5239792407	3877833.9638476972
house_24925	719725.853650839	3877842.8062474066
house_24926	719721.1833224372	3877851.648647116
house_24927	719721.0019000182	3877860.677301374
house_24928	719724.9236551807	3877869.876205463
house_24929	719730.8622821865	3877876.4165275157
house_24930	719740.7776441898	3877877.714832697
house_24931	719750.693006193	3877879.0131378784
house_24932	719760.5350013139	3877880.656903547
house_24933	719770.1221966062	3877883.50043769
house_24934	719779.7093918987	3877886.3439718336
house_24935	719785.2259602289	3877893.3485827977
house_24936	719788.2794703518	3877902.8709814413
house_24937	719791.3329804746	3877912.393380085
house_24938	719792.6798670256	3877922.239436048
house_24939	719793.3247878158	3877932.218618238
house_24940	719794.0272610962	3877942.184495898
house_24941	719797.827533471	3877951.434248861
house_24942	719801.627805846	3877960.684001824
house_24943	719805.7556076505	3877969.780882696
house_24944	719810.4048944176	3877978.6343640764
house_24945	719815.0541811847	3877987.487845457
house_24946	719820.9123303391	3877995.5811349666
house_24947	719826.8776301965	3878003.607042866
house_24948	719832.842930054	3878011.6329507655
house_24949	719838.8082299113	3878019.658858665
house_24950	719844.7735297687	3878027.6847665645
house_24951	719850.7388296261	3878035.710674464
house_24952	719853.2657301784	3878045.1264273943
house_24953	719854.5530977849	3878055.043215415
house_24954	719855.8404653912	3878064.9600034356
house_24955	719858.9285212775	3878074.3740776065
