fid	x	y
house_3028	684573.2649214789	6086682.0783483675
house_3029	684567.2427859148	6086695.81639347
house_3030	684495.8558687698	6086621.615923359
house_3031	684506.5069355293	6086632.170587039
house_3032	684517.770813846	6086642.069064384
house_3033	684529.6078076562	6086651.276371867
house_3034	684541.9981967255	6086659.725670527
house_3035	684554.9086292293	6086667.356119622
house_3036	684568.2513638248	6086674.199599271
house_3037	684579.9002682011	6086679.391593547
house_3038	684593.9217775088	6086684.707382051
house_3039	684608.2333579775	6086689.186410743
house_3040	684622.7976291494	6086692.761299482
house_3041	684637.5624539879	6086695.386849491
house_3042	684652.4554812225	6086697.136107436
house_3043	684488.6968775699	6086621.375866175
house_3044	684477.6076102807	6086631.4767646985
house_3045	684466.5183429916	6086641.577663222
house_3046	684456.2676468797	6086652.427903596
house_3047	684453.198475664	6086666.869971565
house_3048	684453.5028684351	6086681.866882749
house_3049	684453.8072612062	6086696.863793932
house_3050	684454.1116539773	6086711.860705115
house_3051	684454.4160467485	6086726.857616299
house_3052	684454.7204395196	6086741.854527482
house_3053	684455.0248322907	6086756.851438665
house_3054	684455.3292250618	6086771.848349849
house_3055	684457.4870015463	6086786.497773153
house_3056	684469.6756673099	6086794.191315005
house_3057	684484.5791290327	6086795.890382007
house_3058	684499.4825907554	6086797.589449009
house_3059	684514.3860524781	6086799.288516012
house_3060	684529.2895142009	6086800.987583014
house_3061	684544.1929759237	6086802.686650016
house_3062	684559.0964376463	6086804.385717019
house_3063	684573.9998993691	6086806.084784022
house_3064	684588.9033610919	6086807.783851024
house_3065	684603.8068228145	6086809.482918027
house_3066	684618.7102845373	6086811.181985029
house_3067	684633.6137462601	6086812.881052031
house_3068	684648.5282756822	6086814.426233791
house_3069	684662.587310264	6086810.140987428
house_3070	684671.1060478182	6086798.161367125
house_3071	684671.1215217122	6086783.330915147
house_3072	684668.862253796	6086768.502034256
house_3073	684666.6029858798	6086753.673153365
house_3074	684664.3437179636	6086738.844272474
house_3075	684662.0844500473	6086724.015391584
house_3076	684659.8251821311	6086709.186510692
house_3077	684514.385139589	6086490.961181153
house_3078	684501.3508583567	6086498.38462461
house_3079	684488.3165771244	6086505.808068067
house_3080	684475.3767612816	6086513.385436848
house_3081	684464.3200132888	6086523.4130319785
house_3082	684457.2374105785	6086536.550633834
house_3083	684454.5955334365	6086551.242234295
house_3084	684457.012973939	6086565.971736373
house_3085	684463.6925199997	6086579.345545686
house_3086	684471.8188523635	6086591.9467739295
house_3087	684480.6933417405	6086604.033026872
house_3088	684663.0620489225	6086697.822438689
house_3089	684678.0554449337	6086698.01385664
house_3090	684693.0332171163	6086697.301841078
house_3091	684707.9415993908	6086695.688906909
house_3092	684722.7808399389	6086693.50437783
house_3093	684737.6097144384	6086691.2450679615
house_3094	685079.2077280782	6086664.450156056
house_3095	685073.3860123144	6086678.274324225
house_3096	685067.5642965505	6086692.098492394
house_3097	685063.0491090238	6086706.372203846
house_3098	685062.1499411371	6086721.303434419
house_3099	685030.0937794772	6086616.432900197
house_3100	685039.6187196609	6086628.010588428
house_3101	685049.9918157808	6086638.836377095
house_3102	685061.1766753212	6086648.823673384
house_3103	685073.3436576677	6086657.531818982
house_3104	685077.8754944014	6086656.062054561
house_3105	685067.5295071471	6086645.247327394
house_3106	685056.5764629265	6086635.006921566
house_3107	685046.4429158047	6086623.95555414
house_3108	685035.1039103908	6086615.048726819
house_3109	685210.0238621841	6086735.453283979
house_3110	685199.1443254042	6086725.134081554
house_3111	685187.1755682828	6086716.104251413
house_3112	685174.3864260594	6086708.286259965
house_3113	685161.0299645172	6086701.463243189
house_3114	685147.5869869653	6086694.8084438285
house_3115	685134.1440094133	6086688.153644467
house_3116	685120.7010318614	6086681.498845106
house_3117	685107.2580543094	6086674.844045744
house_3118	685094.0408569602	6086667.766542506
house_3119	685063.8488767886	6086731.17070425
house_3120	685068.6297272218	6086745.334621798
house_3121	685077.0389192819	6086757.70696945
house_3122	685088.1123155815	6086767.779194863
house_3123	685100.0385100436	6086776.876770674
house_3124	685111.5734916846	6086785.675933752
house_3125	685123.4996667384	6086794.773535007
house_3126	685135.4046111236	6086803.898063425
house_3127	685146.7682767792	6086813.677761887
house_3128	685157.1600922974	6086824.480469542
house_3129	685166.411169383	6086836.278267691
house_3130	685174.5414146687	6086848.876008272
house_3131	685182.1912132697	6086861.778743695
house_3132	685103.1103729932	6086784.848010241
house_3133	685089.6471919724	6086791.461840961
house_3134	685076.1840109515	6086798.075671682
house_3135	685062.7208299307	6086804.689502402
house_3136	685049.25764891	6086811.303333123
house_3137	685035.7944678892	6086817.917163844
house_3138	685188.3416170893	6086872.152521161
house_3139	685195.9913683573	6086885.055284645
house_3140	685203.6411196254	6086897.95804813
house_3141	685211.2908708935	6086910.860811614
house_3142	685218.9406221616	6086923.763575099
house_3143	685226.5903734296	6086936.666338583
house_3144	685181.4907803112	6086870.401519573
house_3145	685168.588021245	6086878.051278293
house_3146	685155.6192959856	6086885.58160212
house_3147	685141.4800699119	6086890.357503768
house_3148	685126.5202009841	6086891.364529118
house_3149	685111.5363968397	6086892.061388762
house_3150	685096.5525926953	6086892.7582484055
house_3151	685081.5687885509	6086893.455108049
house_3152	685066.5849844066	6086894.151967693
house_3153	685235.7561365496	6086949.395813587
house_3154	685246.7199035737	6086959.556581684
house_3155	685260.0232102765	6086966.396289287
house_3156	685274.5733474396	6086969.835104695
house_3157	685289.547526337	6086969.970884161
house_3158	685304.5313310942	6086969.274037697
house_3159	685319.5151358516	6086968.577191233
house_3160	685228.3426758749	6086948.717713329
house_3161	685216.3102034992	6086957.674253316
house_3162	685203.9559754456	6086966.1583830565
house_3163	685190.3165610952	6086972.331542864
house_3164	685175.7324767652	6086975.716609847
house_3165	685160.7708985694	6086976.725107155
house_3166	685145.7870943034	6086977.421964183
house_3167	685130.8032900374	6086978.118821212
house_3168	685115.8194857714	6086978.815678241
house_3169	685100.8356815054	6086979.512535269
house_3170	685085.8518772394	6086980.209392299
house_3171	685304.729032899	6086886.189211789
house_3172	685312.3557201135	6086899.105117855
house_3173	685319.2321390825	6086912.426976721
house_3174	685324.890233861	6086926.310258275
house_3175	685329.0298928076	6086940.71828485
house_3176	685331.8207902162	6086955.447464526
house_3177	685333.3030799335	6086972.94136442
house_3178	685334.0023197329	6086987.925057679
house_3179	685943.8238778716	6087041.771309913
house_3180	685928.8889114873	6087040.376039654
house_3181	685913.9539451029	6087038.980769395
house_3182	685899.574265844	6087063.197431803
house_3183	685902.9169949942	6087048.576712312
house_3184	684826.1423342008	6086673.997242134
house_3185	684838.5899063107	6086665.717429829
house_3186	684848.3485327751	6086654.378538218
house_3187	684855.0787363177	6086641.027503458
house_3188	684858.393223741	6086626.4488994535
house_3189	684858.0970301586	6086611.493578873
house_3190	684855.8519920739	6086596.6629284
house_3191	684756.5109597367	6086688.365307017
house_3192	684771.3398389469	6086686.106028068
house_3193	684786.1687181571	6086683.8467491185
house_3194	684800.9975973673	6086681.58747017
house_3195	684815.6400776524	6086678.492814785
house_3196	684838.1193772858	6086714.626944293
house_3197	684832.2192091433	6086700.836077174
house_3198	684826.3190410009	6086687.045210056
house_3199	684521.2043779059	6086492.831462259
house_3200	684528.6278116248	6086505.865749038
house_3201	684536.0512453435	6086518.900035816
house_3202	684543.6051632358	6086531.856915904
house_3203	684551.9856891047	6086544.286298463
house_3204	684561.5609897363	6086555.8187726
house_3205	684572.2573861413	6086566.32184848
house_3206	684583.8620732294	6086575.813368587
house_3207	684596.4243915583	6086583.994136903
house_3208	684609.691246637	6086590.973346861
house_3209	684623.5715370333	6086596.633056384
house_3210	684637.9664437257	6086600.819144287
house_3211	684652.6816155689	6086603.6839997815
house_3212	684667.6157438537	6086604.979667919
house_3213	684682.6057303856	6086604.844749221
house_3214	684697.520856681	6086603.323884364
house_3215	684712.3497342166	6086601.064594423
house_3216	684727.1786117521	6086598.805304483
house_3217	684742.0074892876	6086596.546014542
house_3218	684756.8363668232	6086594.286724601
house_3219	684771.6652443586	6086592.02743466
house_3220	684786.4941218941	6086589.768144719
house_3221	684801.3229994297	6086587.5088547785
house_3222	684816.1518769652	6086585.249564838
house_3223	684830.9807545007	6086582.990274897
house_3224	684845.8096320363	6086580.730984955
house_3225	684752.3210912585	6086694.06136
house_3226	684754.580365034	6086708.890239998
house_3227	684756.8396388097	6086723.719119997
house_3228	684759.0989125853	6086738.547999995
house_3229	684761.3581863609	6086753.376879993
house_3230	684763.6174601364	6086768.205759992
house_3231	684765.876733912	6086783.03463999
house_3232	684768.1360076877	6086797.863519988
house_3233	684770.3952814632	6086812.692399987
house_3234	684772.6545552388	6086827.521279985
house_3235	684775.4534570911	6086842.248659095
house_3236	684780.1238697176	6086856.489781255
house_3237	684786.8042881911	6086869.901315467
house_3238	684795.2484479165	6086882.273404894
house_3239	684805.3052699253	6086893.383872617
house_3240	684816.8982667992	6086902.882819902
house_3241	684829.2322524849	6086911.41662054
house_3242	684841.6182213429	6086919.8775764825
house_3243	684854.0041902009	6086928.338532424
house_3244	684866.390159059	6086936.799488366
house_3245	684878.82259399	6086945.190141252
house_3246	684891.7257830998	6086952.82566712
house_3247	684905.292475819	6086959.21616183
house_3248	684919.0129343554	6086965.278258625
house_3249	684932.7333928917	6086971.3403554205
house_3250	684946.8641760511	6086976.104148304
house_3251	684961.113172773	6086972.337289212
house_3252	684970.0776402043	6086960.659931734
house_3253	684972.4074464702	6086945.874837207
house_3254	684974.1932013211	6086930.981513884
house_3255	684975.8441272151	6086916.077274034
house_3256	684971.7109179087	6086901.960147327
house_3257	684961.2374291548	6086891.2581327185
house_3258	684950.4177804826	6086880.868945907
house_3259	684939.5981318102	6086870.479759095
house_3260	684928.7784831378	6086860.090572284
house_3261	684917.9588344656	6086849.701385472
house_3262	684907.1391857932	6086839.31219866
house_3263	684896.3195371209	6086828.923011849
house_3264	684886.296082566	6086817.780019557
house_3265	684877.8972018765	6086805.376046323
house_3266	684871.2072287456	6086791.965477794
house_3267	684865.3070627971	6086778.174609737
house_3268	684859.4068968488	6086764.383741679
house_3269	684853.5067309004	6086750.592873622
house_3270	684847.6065649521	6086736.802005564
house_3271	684815.4991707294	6089723.478481458
house_3272	685583.6268678885	6087255.461032295
house_3273	685587.1295715536	6087240.875729176
house_3274	685590.6322752185	6087226.290426059
house_3275	685594.1349788836	6087211.705122941
house_3276	685597.6376825485	6087197.119819824
house_3277	685601.1403862134	6087182.534516706
house_3278	685819.498176286	6087291.712408032
house_3279	685804.6600687327	6087293.883554559
house_3280	685789.7334117739	6087295.323608199
house_3281	685774.754132754	6087296.0291134985
house_3282	685759.7582848648	6087295.998376221
house_3283	685744.7819610051	6087295.231467396
house_3284	685729.8612075459	6087293.73022315
house_3285	685715.0319382049	6087291.4982403405
house_3286	685700.3298482373	6087288.540867996
house_3287	685685.7253359283	6087285.122496483
house_3288	685671.1400344991	6087281.619785788
house_3289	685656.5547330698	6087278.117075092
house_3290	685641.9694316406	6087274.614364396
house_3291	685627.3841302114	6087271.1116537005
house_3292	685612.7988287822	6087267.608943004
house_3293	685598.2135273529	6087264.106232309
house_3294	685577.5975340116	6087259.155224961
house_3295	685563.0122360458	6087255.652499843
house_3296	685548.5061207722	6087251.842458482
house_3297	685858.8193336637	6087277.521894685
house_3298	685852.5602346549	6087263.89017874
house_3299	685846.3011356461	6087250.258462796
house_3300	685839.9232182773	6087236.686824751
house_3301	685827.5781031871	6087229.074287555
house_3302	685812.9928000687	6087225.571583893
house_3303	685798.4074969504	6087222.068880231
house_3304	685783.8221938319	6087218.566176569
house_3305	685769.2368907135	6087215.063472907
house_3306	685754.6515875951	6087211.560769245
house_3307	685740.0662844767	6087208.058065583
house_3308	685725.4809813583	6087204.555361921
house_3309	685710.8956782399	6087201.052658259
house_3310	685696.3103751214	6087197.549954597
house_3311	685681.7250720031	6087194.047250935
house_3312	685667.1397688846	6087190.544547273
house_3313	685652.5544657662	6087187.041843611
house_3314	685637.9691626478	6087183.539139949
house_3315	685623.3838595294	6087180.036436287
house_3316	685608.7985564109	6087176.533732625
house_3317	685598.0587328343	6087173.954529862
house_3318	685583.4734313374	6087170.451819449
house_3319	685568.8881298404	6087166.949109035
house_3320	685554.3028283435	6087163.446398621
